building_idx,building_name,sample_index,absolute_time_step,day_index,day_of_month,hour_of_day,electrical_storage_soc
24,resstock-amy2018-2021-release-1-88386,580,580,24,25,4,0.2680494785308838
0,resstock-amy2018-2021-release-1-112208,581,581,24,25,5,0.34525319933891296
1,resstock-amy2018-2021-release-1-147002,581,581,24,25,5,0.7554948329925537
2,resstock-amy2018-2021-release-1-179247,581,581,24,25,5,0.9970351457595825
3,resstock-amy2018-2021-release-1-199613,581,581,24,25,5,0.09684072434902191
4,resstock-amy2018-2021-release-1-20199,581,581,24,25,5,0.9993310570716858
5,resstock-amy2018-2021-release-1-216895,581,581,24,25,5,0.08786943554878235
6,resstock-amy2018-2021-release-1-223581,581,581,24,25,5,0.9974818825721741
7,resstock-amy2018-2021-release-1-245723,581,581,24,25,5,0.9995370507240295
8,resstock-amy2018-2021-release-1-247942,581,581,24,25,5,0.18133310973644257
9,resstock-amy2018-2021-release-1-319918,581,581,24,25,5,0.9749917984008789
10,resstock-amy2018-2021-release-1-376570,581,581,24,25,5,0.4040340185165405
11,resstock-amy2018-2021-release-1-408344,581,581,24,25,5,0.31170785427093506
12,resstock-amy2018-2021-release-1-409896,581,581,24,25,5,0.25808197259902954
13,resstock-amy2018-2021-release-1-411001,581,581,24,25,5,0.9989403486251831
14,resstock-amy2018-2021-release-1-425540,581,581,24,25,5,0.09359651803970337
15,resstock-amy2018-2021-release-1-4421,581,581,24,25,5,0.8109622001647949
16,resstock-amy2018-2021-release-1-460412,581,581,24,25,5,0.18457521498203278
17,resstock-amy2018-2021-release-1-467125,581,581,24,25,5,0.39247387647628784
18,resstock-amy2018-2021-release-1-481052,581,581,24,25,5,0.3799625337123871
19,resstock-amy2018-2021-release-1-485614,581,581,24,25,5,0.23970094323158264
20,resstock-amy2018-2021-release-1-498771,581,581,24,25,5,0.9962440133094788
21,resstock-amy2018-2021-release-1-525859,581,581,24,25,5,0.29620465636253357
22,resstock-amy2018-2021-release-1-538628,581,581,24,25,5,0.9868508577346802
23,resstock-amy2018-2021-release-1-76701,581,581,24,25,5,0.6649425029754639
24,resstock-amy2018-2021-release-1-88386,581,581,24,25,5,0.12690898776054382
0,resstock-amy2018-2021-release-1-112208,582,582,24,25,6,0.2664810121059418
1,resstock-amy2018-2021-release-1-147002,582,582,24,25,6,0.910697340965271
2,resstock-amy2018-2021-release-1-179247,582,582,24,25,6,0.9175551533699036
3,resstock-amy2018-2021-release-1-199613,582,582,24,25,6,0.09607529640197754
4,resstock-amy2018-2021-release-1-20199,582,582,24,25,6,0.9993308186531067
5,resstock-amy2018-2021-release-1-216895,582,582,24,25,6,0.0
6,resstock-amy2018-2021-release-1-223581,582,582,24,25,6,0.9336345195770264
7,resstock-amy2018-2021-release-1-245723,582,582,24,25,6,0.99953693151474
8,resstock-amy2018-2021-release-1-247942,582,582,24,25,6,0.006532017607241869
9,resstock-amy2018-2021-release-1-319918,582,582,24,25,6,0.9945303201675415
10,resstock-amy2018-2021-release-1-376570,582,582,24,25,6,0.3129814565181732
11,resstock-amy2018-2021-release-1-408344,582,582,24,25,6,0.402138888835907
12,resstock-amy2018-2021-release-1-409896,582,582,24,25,6,0.09941956400871277
13,resstock-amy2018-2021-release-1-411001,582,582,24,25,6,0.9345483779907227
14,resstock-amy2018-2021-release-1-425540,582,582,24,25,6,0.08623044937849045
15,resstock-amy2018-2021-release-1-4421,582,582,24,25,6,0.3075244724750519
16,resstock-amy2018-2021-release-1-460412,582,582,24,25,6,0.19338704645633698
17,resstock-amy2018-2021-release-1-467125,582,582,24,25,6,0.10039208084344864
18,resstock-amy2018-2021-release-1-481052,582,582,24,25,6,0.3229552209377289
19,resstock-amy2018-2021-release-1-485614,582,582,24,25,6,0.19675429165363312
20,resstock-amy2018-2021-release-1-498771,582,582,24,25,6,0.8286128640174866
21,resstock-amy2018-2021-release-1-525859,582,582,24,25,6,0.1496763676404953
22,resstock-amy2018-2021-release-1-538628,582,582,24,25,6,0.995227575302124
23,resstock-amy2018-2021-release-1-76701,582,582,24,25,6,0.8478787541389465
24,resstock-amy2018-2021-release-1-88386,582,582,24,25,6,0.0
0,resstock-amy2018-2021-release-1-112208,583,583,24,25,7,0.18793755769729614
1,resstock-amy2018-2021-release-1-147002,583,583,24,25,7,0.8117924928665161
2,resstock-amy2018-2021-release-1-179247,583,583,24,25,7,0.7731031179428101
3,resstock-amy2018-2021-release-1-199613,583,583,24,25,7,0.09531591832637787
4,resstock-amy2018-2021-release-1-20199,583,583,24,25,7,0.9993306398391724
5,resstock-amy2018-2021-release-1-216895,583,583,24,25,7,0.0
6,resstock-amy2018-2021-release-1-223581,583,583,24,25,7,0.8278713226318359
7,resstock-amy2018-2021-release-1-245723,583,583,24,25,7,0.9995368123054504
8,resstock-amy2018-2021-release-1-247942,583,583,24,25,7,0.0
9,resstock-amy2018-2021-release-1-319918,583,583,24,25,7,0.9954230785369873
10,resstock-amy2018-2021-release-1-376570,583,583,24,25,7,0.2219957858324051
11,resstock-amy2018-2021-release-1-408344,583,583,24,25,7,0.30052608251571655
12,resstock-amy2018-2021-release-1-409896,583,583,24,25,7,0.25907373428344727
13,resstock-amy2018-2021-release-1-411001,583,583,24,25,7,0.9942758083343506
14,resstock-amy2018-2021-release-1-425540,583,583,24,25,7,0.1111423596739769
15,resstock-amy2018-2021-release-1-4421,583,583,24,25,7,0.7932185530662537
16,resstock-amy2018-2021-release-1-460412,583,583,24,25,7,0.04710893705487251
17,resstock-amy2018-2021-release-1-467125,583,583,24,25,7,0.3844755291938782
18,resstock-amy2018-2021-release-1-481052,583,583,24,25,7,0.249439999461174
19,resstock-amy2018-2021-release-1-485614,583,583,24,25,7,0.15407277643680573
20,resstock-amy2018-2021-release-1-498771,583,583,24,25,7,0.35255730152130127
21,resstock-amy2018-2021-release-1-525859,583,583,24,25,7,0.29636502265930176
22,resstock-amy2018-2021-release-1-538628,583,583,24,25,7,0.9956469535827637
23,resstock-amy2018-2021-release-1-76701,583,583,24,25,7,0.9938541054725647
24,resstock-amy2018-2021-release-1-88386,583,583,24,25,7,0.0
0,resstock-amy2018-2021-release-1-112208,584,584,24,25,8,0.10962188243865967
1,resstock-amy2018-2021-release-1-147002,584,584,24,25,8,0.9473215341567993
2,resstock-amy2018-2021-release-1-179247,584,584,24,25,8,0.5656664967536926
3,resstock-amy2018-2021-release-1-199613,584,584,24,25,8,0.18000300228595734
4,resstock-amy2018-2021-release-1-20199,584,584,24,25,8,0.999330461025238
5,resstock-amy2018-2021-release-1-216895,584,584,24,25,8,0.0
6,resstock-amy2018-2021-release-1-223581,584,584,24,25,8,0.6523110866546631
7,resstock-amy2018-2021-release-1-245723,584,584,24,25,8,0.9995366930961609
8,resstock-amy2018-2021-release-1-247942,584,584,24,25,8,0.0
9,resstock-amy2018-2021-release-1-319918,584,584,24,25,8,0.9953062534332275
10,resstock-amy2018-2021-release-1-376570,584,584,24,25,8,0.13538257777690887
11,resstock-amy2018-2021-release-1-408344,584,584,24,25,8,0.3910810351371765
12,resstock-amy2018-2021-release-1-409896,584,584,24,25,8,0.09941770881414413
13,resstock-amy2018-2021-release-1-411001,584,584,24,25,8,0.9262456893920898
14,resstock-amy2018-2021-release-1-425540,584,584,24,25,8,0.04922366142272949
15,resstock-amy2018-2021-release-1-4421,584,584,24,25,8,0.27441471815109253
16,resstock-amy2018-2021-release-1-460412,584,584,24,25,8,0.18334873020648956
17,resstock-amy2018-2021-release-1-467125,584,584,24,25,8,0.09971508383750916
18,resstock-amy2018-2021-release-1-481052,584,584,24,25,8,0.19508494436740875
19,resstock-amy2018-2021-release-1-485614,584,584,24,25,8,0.11165469884872437
20,resstock-amy2018-2021-release-1-498771,584,584,24,25,8,0.0
21,resstock-amy2018-2021-release-1-525859,584,584,24,25,8,0.26163750886917114
22,resstock-amy2018-2021-release-1-538628,584,584,24,25,8,0.8686544895172119
23,resstock-amy2018-2021-release-1-76701,584,584,24,25,8,0.997736930847168
24,resstock-amy2018-2021-release-1-88386,584,584,24,25,8,0.0
0,resstock-amy2018-2021-release-1-112208,585,585,24,25,9,0.181915745139122
1,resstock-amy2018-2021-release-1-147002,585,585,24,25,9,0.9949621558189392
2,resstock-amy2018-2021-release-1-179247,585,585,24,25,9,0.3902044892311096
3,resstock-amy2018-2021-release-1-199613,585,585,24,25,9,0.09860751032829285
4,resstock-amy2018-2021-release-1-20199,585,585,24,25,9,0.9993302226066589
5,resstock-amy2018-2021-release-1-216895,585,585,24,25,9,0.0
6,resstock-amy2018-2021-release-1-223581,585,585,24,25,9,0.47431036829948425
7,resstock-amy2018-2021-release-1-245723,585,585,24,25,9,0.9995366334915161
8,resstock-amy2018-2021-release-1-247942,585,585,24,25,9,0.0
9,resstock-amy2018-2021-release-1-319918,585,585,24,25,9,0.811249852180481
10,resstock-amy2018-2021-release-1-376570,585,585,24,25,9,0.21842746436595917
11,resstock-amy2018-2021-release-1-408344,585,585,24,25,9,0.32957422733306885
12,resstock-amy2018-2021-release-1-409896,585,585,24,25,9,0.24066556990146637
13,resstock-amy2018-2021-release-1-411001,585,585,24,25,9,0.9938372373580933
14,resstock-amy2018-2021-release-1-425540,585,585,24,25,9,0.039927784353494644
15,resstock-amy2018-2021-release-1-4421,585,585,24,25,9,0.761232852935791
16,resstock-amy2018-2021-release-1-460412,585,585,24,25,9,0.364493727684021
17,resstock-amy2018-2021-release-1-467125,585,585,24,25,9,0.0996851697564125
18,resstock-amy2018-2021-release-1-481052,585,585,24,25,9,0.24572575092315674
19,resstock-amy2018-2021-release-1-485614,585,585,24,25,9,0.13272713124752045
20,resstock-amy2018-2021-release-1-498771,585,585,24,25,9,0.0
21,resstock-amy2018-2021-release-1-525859,585,585,24,25,9,0.40711018443107605
22,resstock-amy2018-2021-release-1-538628,585,585,24,25,9,0.5715092420578003
23,resstock-amy2018-2021-release-1-76701,585,585,24,25,9,0.9300864934921265
24,resstock-amy2018-2021-release-1-88386,585,585,24,25,9,0.0
0,resstock-amy2018-2021-release-1-112208,586,586,24,25,10,0.10361751914024353
1,resstock-amy2018-2021-release-1-147002,586,586,24,25,10,0.9989200830459595
2,resstock-amy2018-2021-release-1-179247,586,586,24,25,10,0.38239967823028564
3,resstock-amy2018-2021-release-1-199613,586,586,24,25,10,0.09782811999320984
4,resstock-amy2018-2021-release-1-20199,586,586,24,25,10,0.9993300437927246
5,resstock-amy2018-2021-release-1-216895,586,586,24,25,10,0.0
6,resstock-amy2018-2021-release-1-223581,586,586,24,25,10,0.29535359144210815
7,resstock-amy2018-2021-release-1-245723,586,586,24,25,10,0.9995365142822266
8,resstock-amy2018-2021-release-1-247942,586,586,24,25,10,0.0
9,resstock-amy2018-2021-release-1-319918,586,586,24,25,10,0.2903473973274231
10,resstock-amy2018-2021-release-1-376570,586,586,24,25,10,0.1275106966495514
11,resstock-amy2018-2021-release-1-408344,586,586,24,25,10,0.4198072552680969
12,resstock-amy2018-2021-release-1-409896,586,586,24,25,10,0.3985317647457123
13,resstock-amy2018-2021-release-1-411001,586,586,24,25,10,0.9254655838012695
14,resstock-amy2018-2021-release-1-425540,586,586,24,25,10,0.09383870661258698
15,resstock-amy2018-2021-release-1-4421,586,586,24,25,10,0.24138812720775604
16,resstock-amy2018-2021-release-1-460412,586,586,24,25,10,0.5433357357978821
17,resstock-amy2018-2021-release-1-467125,586,586,24,25,10,0.3905031383037567
18,resstock-amy2018-2021-release-1-481052,586,586,24,25,10,0.17235015332698822
19,resstock-amy2018-2021-release-1-485614,586,586,24,25,10,0.09643036127090454
20,resstock-amy2018-2021-release-1-498771,586,586,24,25,10,0.0
21,resstock-amy2018-2021-release-1-525859,586,586,24,25,10,0.2413889616727829
22,resstock-amy2018-2021-release-1-538628,586,586,24,25,10,0.20843394100666046
23,resstock-amy2018-2021-release-1-76701,586,586,24,25,10,0.813585638999939
24,resstock-amy2018-2021-release-1-88386,586,586,24,25,10,0.12187252938747406
0,resstock-amy2018-2021-release-1-112208,587,587,24,25,11,0.17598317563533783
1,resstock-amy2018-2021-release-1-147002,587,587,24,25,11,0.9992725253105164
2,resstock-amy2018-2021-release-1-179247,587,587,24,25,11,0.5756278038024902
3,resstock-amy2018-2021-release-1-199613,587,587,24,25,11,0.18248341977596283
4,resstock-amy2018-2021-release-1-20199,587,587,24,25,11,0.9993298649787903
5,resstock-amy2018-2021-release-1-216895,587,587,24,25,11,0.09360321611166
6,resstock-amy2018-2021-release-1-223581,587,587,24,25,11,0.11543164402246475
7,resstock-amy2018-2021-release-1-245723,587,587,24,25,11,0.999536395072937
8,resstock-amy2018-2021-release-1-247942,587,587,24,25,11,0.0
9,resstock-amy2018-2021-release-1-319918,587,587,24,25,11,0.7878797054290771
10,resstock-amy2018-2021-release-1-376570,587,587,24,25,11,0.2106461226940155
11,resstock-amy2018-2021-release-1-408344,587,587,24,25,11,0.33306071162223816
12,resstock-amy2018-2021-release-1-409896,587,587,24,25,11,0.5543962121009827
13,resstock-amy2018-2021-release-1-411001,587,587,24,25,11,0.9937964081764221
14,resstock-amy2018-2021-release-1-425540,587,587,24,25,11,0.147491917014122
15,resstock-amy2018-2021-release-1-4421,587,587,24,25,11,0.7293270230293274
16,resstock-amy2018-2021-release-1-460412,587,587,24,25,11,0.7198981046676636
17,resstock-amy2018-2021-release-1-467125,587,587,24,25,11,0.6761414408683777
18,resstock-amy2018-2021-release-1-481052,587,587,24,25,11,0.16059096157550812
19,resstock-amy2018-2021-release-1-485614,587,587,24,25,11,0.11446607112884521
20,resstock-amy2018-2021-release-1-498771,587,587,24,25,11,0.49807238578796387
21,resstock-amy2018-2021-release-1-525859,587,587,24,25,11,0.30809977650642395
22,resstock-amy2018-2021-release-1-538628,587,587,24,25,11,0.5506280064582825
23,resstock-amy2018-2021-release-1-76701,587,587,24,25,11,0.9909377694129944
24,resstock-amy2018-2021-release-1-88386,587,587,24,25,11,0.0
0,resstock-amy2018-2021-release-1-112208,588,588,24,25,12,0.09863701462745667
1,resstock-amy2018-2021-release-1-147002,588,588,24,25,12,0.9993042945861816
2,resstock-amy2018-2021-release-1-179247,588,588,24,25,12,0.7651786804199219
3,resstock-amy2018-2021-release-1-199613,588,588,24,25,12,0.2471284121274948
4,resstock-amy2018-2021-release-1-20199,588,588,24,25,12,0.9993296265602112
5,resstock-amy2018-2021-release-1-216895,588,588,24,25,12,0.18656514585018158
6,resstock-amy2018-2021-release-1-223581,588,588,24,25,12,0.09922152757644653
7,resstock-amy2018-2021-release-1-245723,588,588,24,25,12,0.9995362758636475
8,resstock-amy2018-2021-release-1-247942,588,588,24,25,12,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,588,588,24,25,12,0.98615962266922
10,resstock-amy2018-2021-release-1-376570,588,588,24,25,12,0.1197350025177002
11,resstock-amy2018-2021-release-1-408344,588,588,24,25,12,0.4232551157474518
12,resstock-amy2018-2021-release-1-409896,588,588,24,25,12,0.7082808017730713
13,resstock-amy2018-2021-release-1-411001,588,588,24,25,12,0.9984790086746216
14,resstock-amy2018-2021-release-1-425540,588,588,24,25,12,0.2008884996175766
15,resstock-amy2018-2021-release-1-4421,588,588,24,25,12,0.38196849822998047
16,resstock-amy2018-2021-release-1-460412,588,588,24,25,12,0.8418622612953186
17,resstock-amy2018-2021-release-1-467125,588,588,24,25,12,0.36587801575660706
18,resstock-amy2018-2021-release-1-481052,588,588,24,25,12,0.14960920810699463
19,resstock-amy2018-2021-release-1-485614,588,588,24,25,12,0.07229243218898773
20,resstock-amy2018-2021-release-1-498771,588,588,24,25,12,0.9759559631347656
21,resstock-amy2018-2021-release-1-525859,588,588,24,25,12,0.4530673027038574
22,resstock-amy2018-2021-release-1-538628,588,588,24,25,12,0.8838063478469849
23,resstock-amy2018-2021-release-1-76701,588,588,24,25,12,0.9182946085929871
24,resstock-amy2018-2021-release-1-88386,588,588,24,25,12,0.13511325418949127
0,resstock-amy2018-2021-release-1-112208,589,589,24,25,13,0.17106221616268158
1,resstock-amy2018-2021-release-1-147002,589,589,24,25,13,0.9993071556091309
2,resstock-amy2018-2021-release-1-179247,589,589,24,25,13,0.9511182904243469
3,resstock-amy2018-2021-release-1-199613,589,589,24,25,13,0.2017800360918045
4,resstock-amy2018-2021-release-1-20199,589,589,24,25,13,0.9993294477462769
5,resstock-amy2018-2021-release-1-216895,589,589,24,25,13,0.19098640978336334
6,resstock-amy2018-2021-release-1-223581,589,589,24,25,13,0.09856430441141129
7,resstock-amy2018-2021-release-1-245723,589,589,24,25,13,0.9995362162590027
8,resstock-amy2018-2021-release-1-247942,589,589,24,25,13,0.44259053468704224
9,resstock-amy2018-2021-release-1-319918,589,589,24,25,13,0.783588171005249
10,resstock-amy2018-2021-release-1-376570,589,589,24,25,13,0.20295988023281097
11,resstock-amy2018-2021-release-1-408344,589,589,24,25,13,0.5124495625495911
12,resstock-amy2018-2021-release-1-409896,589,589,24,25,13,0.8602072596549988
13,resstock-amy2018-2021-release-1-411001,589,589,24,25,13,0.9988937973976135
14,resstock-amy2018-2021-release-1-425540,589,589,24,25,13,0.2540295124053955
15,resstock-amy2018-2021-release-1-4421,589,589,24,25,13,0.8651338219642639
16,resstock-amy2018-2021-release-1-460412,589,589,24,25,13,0.9673418402671814
17,resstock-amy2018-2021-release-1-467125,589,589,24,25,13,0.09939645975828171
18,resstock-amy2018-2021-release-1-481052,589,589,24,25,13,0.14861591160297394
19,resstock-amy2018-2021-release-1-485614,589,589,24,25,13,0.09412398189306259
20,resstock-amy2018-2021-release-1-498771,589,589,24,25,13,0.994982898235321
21,resstock-amy2018-2021-release-1-525859,589,589,24,25,13,0.5964567065238953
22,resstock-amy2018-2021-release-1-538628,589,589,24,25,13,0.9846562743186951
23,resstock-amy2018-2021-release-1-76701,589,589,24,25,13,0.9945381283760071
24,resstock-amy2018-2021-release-1-88386,589,589,24,25,13,0.2680494785308838
0,resstock-amy2018-2021-release-1-112208,590,590,24,25,14,0.0986742377281189
1,resstock-amy2018-2021-release-1-147002,590,590,24,25,14,0.99930739402771
2,resstock-amy2018-2021-release-1-179247,590,590,24,25,14,0.9956292510032654
3,resstock-amy2018-2021-release-1-199613,590,590,24,25,14,0.1623942255973816
4,resstock-amy2018-2021-release-1-20199,590,590,24,25,14,0.9993292689323425
5,resstock-amy2018-2021-release-1-216895,590,590,24,25,14,0.283280611038208
6,resstock-amy2018-2021-release-1-223581,590,590,24,25,14,0.09791143238544464
7,resstock-amy2018-2021-release-1-245723,590,590,24,25,14,0.9995360970497131
8,resstock-amy2018-2021-release-1-247942,590,590,24,25,14,0.6582780480384827
9,resstock-amy2018-2021-release-1-319918,590,590,24,25,14,0.9891419410705566
10,resstock-amy2018-2021-release-1-376570,590,590,24,25,14,0.11205433309078217
11,resstock-amy2018-2021-release-1-408344,590,590,24,25,14,0.5136513113975525
12,resstock-amy2018-2021-release-1-409896,590,590,24,25,14,0.9683685898780823
13,resstock-amy2018-2021-release-1-411001,590,590,24,25,14,0.9989311099052429
14,resstock-amy2018-2021-release-1-425540,590,590,24,25,14,0.3069160580635071
15,resstock-amy2018-2021-release-1-4421,590,590,24,25,14,0.9924666285514832
16,resstock-amy2018-2021-release-1-460412,590,590,24,25,14,0.8984254598617554
17,resstock-amy2018-2021-release-1-467125,590,590,24,25,14,0.3902195692062378
18,resstock-amy2018-2021-release-1-481052,590,590,24,25,14,0.14762921631336212
19,resstock-amy2018-2021-release-1-485614,590,590,24,25,14,0.05207586660981178
20,resstock-amy2018-2021-release-1-498771,590,590,24,25,14,0.9961082339286804
21,resstock-amy2018-2021-release-1-525859,590,590,24,25,14,0.7382822036743164
22,resstock-amy2018-2021-release-1-538628,590,590,24,25,14,0.995068371295929
23,resstock-amy2018-2021-release-1-76701,590,590,24,25,14,0.9977657794952393
24,resstock-amy2018-2021-release-1-88386,590,590,24,25,14,0.39884257316589355
0,resstock-amy2018-2021-release-1-112208,591,591,24,25,15,0.171098992228508
1,resstock-amy2018-2021-release-1-147002,591,591,24,25,15,0.9993073344230652
2,resstock-amy2018-2021-release-1-179247,591,591,24,25,15,0.914977490901947
3,resstock-amy2018-2021-release-1-199613,591,591,24,25,15,0.10399547219276428
4,resstock-amy2018-2021-release-1-20199,591,591,24,25,15,0.9993290901184082
5,resstock-amy2018-2021-release-1-216895,591,591,24,25,15,0.37494152784347534
6,resstock-amy2018-2021-release-1-223581,591,591,24,25,15,0.09726288169622421
7,resstock-amy2018-2021-release-1-245723,591,591,24,25,15,0.9995359778404236
8,resstock-amy2018-2021-release-1-247942,591,591,24,25,15,0.8702995777130127
9,resstock-amy2018-2021-release-1-319918,591,591,24,25,15,0.8074212670326233
10,resstock-amy2018-2021-release-1-376570,591,591,24,25,15,0.19536754488945007
11,resstock-amy2018-2021-release-1-408344,591,591,24,25,15,0.6018431186676025
12,resstock-amy2018-2021-release-1-409896,591,591,24,25,15,0.9965970516204834
13,resstock-amy2018-2021-release-1-411001,591,591,24,25,15,0.9989344477653503
14,resstock-amy2018-2021-release-1-425540,591,591,24,25,15,0.3595491647720337
15,resstock-amy2018-2021-release-1-4421,591,591,24,25,15,0.9965282082557678
16,resstock-amy2018-2021-release-1-460412,591,591,24,25,15,0.7875269651412964
17,resstock-amy2018-2021-release-1-467125,591,591,24,25,15,0.25814661383628845
18,resstock-amy2018-2021-release-1-481052,591,591,24,25,15,0.153092160820961
19,resstock-amy2018-2021-release-1-485614,591,591,24,25,15,0.09120999276638031
20,resstock-amy2018-2021-release-1-498771,591,591,24,25,15,0.9961808323860168
21,resstock-amy2018-2021-release-1-525859,591,591,24,25,15,0.8785578608512878
22,resstock-amy2018-2021-release-1-538628,591,591,24,25,15,0.9955832958221436
23,resstock-amy2018-2021-release-1-76701,591,591,24,25,15,0.9979715943336487
24,resstock-amy2018-2021-release-1-88386,591,591,24,25,15,0.5275259613990784
0,resstock-amy2018-2021-release-1-112208,592,592,24,25,16,0.22642648220062256
1,resstock-amy2018-2021-release-1-147002,592,592,24,25,16,0.9993073344230652
2,resstock-amy2018-2021-release-1-179247,592,592,24,25,16,0.7684653401374817
3,resstock-amy2018-2021-release-1-199613,592,592,24,25,16,0.09904864430427551
4,resstock-amy2018-2021-release-1-20199,592,592,24,25,16,0.9993288516998291
5,resstock-amy2018-2021-release-1-216895,592,592,24,25,16,0.32145386934280396
6,resstock-amy2018-2021-release-1-223581,592,592,24,25,16,0.09661862999200821
7,resstock-amy2018-2021-release-1-245723,592,592,24,25,16,0.999535858631134
8,resstock-amy2018-2021-release-1-247942,592,592,24,25,16,0.7010190486907959
9,resstock-amy2018-2021-release-1-319918,592,592,24,25,16,0.7090959548950195
10,resstock-amy2018-2021-release-1-376570,592,592,24,25,16,0.2721875011920929
11,resstock-amy2018-2021-release-1-408344,592,592,24,25,16,0.5004810690879822
12,resstock-amy2018-2021-release-1-409896,592,592,24,25,16,0.9465126395225525
13,resstock-amy2018-2021-release-1-411001,592,592,24,25,16,0.9345378279685974
14,resstock-amy2018-2021-release-1-425540,592,592,24,25,16,0.2984618544578552
15,resstock-amy2018-2021-release-1-4421,592,592,24,25,16,0.9967985153198242
16,resstock-amy2018-2021-release-1-460412,592,592,24,25,16,0.6106870174407959
17,resstock-amy2018-2021-release-1-467125,592,592,24,25,16,0.10275263339281082
18,resstock-amy2018-2021-release-1-481052,592,592,24,25,16,0.21939419209957123
19,resstock-amy2018-2021-release-1-485614,592,592,24,25,16,0.07200442254543304
20,resstock-amy2018-2021-release-1-498771,592,592,24,25,16,0.9961853623390198
21,resstock-amy2018-2021-release-1-525859,592,592,24,25,16,0.7772780060768127
22,resstock-amy2018-2021-release-1-538628,592,592,24,25,16,0.8685029745101929
23,resstock-amy2018-2021-release-1-76701,592,592,24,25,16,0.9304938912391663
24,resstock-amy2018-2021-release-1-88386,592,592,24,25,16,0.6168745756149292
0,resstock-amy2018-2021-release-1-112208,593,593,24,25,17,0.29732340574264526
1,resstock-amy2018-2021-release-1-147002,593,593,24,25,17,0.9993072748184204
2,resstock-amy2018-2021-release-1-179247,593,593,24,25,17,0.9543423056602478
3,resstock-amy2018-2021-release-1-199613,593,593,24,25,17,0.09826576709747314
4,resstock-amy2018-2021-release-1-20199,593,593,24,25,17,0.9993286728858948
5,resstock-amy2018-2021-release-1-216895,593,593,24,25,17,0.4128527045249939
6,resstock-amy2018-2021-release-1-223581,593,593,24,25,17,0.09770416468381882
7,resstock-amy2018-2021-release-1-245723,593,593,24,25,17,0.9995357990264893
8,resstock-amy2018-2021-release-1-247942,593,593,24,25,17,0.4613792300224304
9,resstock-amy2018-2021-release-1-319918,593,593,24,25,17,0.18522848188877106
10,resstock-amy2018-2021-release-1-376570,593,593,24,25,17,0.3536582291126251
11,resstock-amy2018-2021-release-1-408344,593,593,24,25,17,0.398992121219635
12,resstock-amy2018-2021-release-1-409896,593,593,24,25,17,0.8681650757789612
13,resstock-amy2018-2021-release-1-411001,593,593,24,25,17,0.9942700266838074
14,resstock-amy2018-2021-release-1-425540,593,593,24,25,17,0.3112201988697052
15,resstock-amy2018-2021-release-1-4421,593,593,24,25,17,0.9968166947364807
16,resstock-amy2018-2021-release-1-460412,593,593,24,25,17,0.40785545110702515
17,resstock-amy2018-2021-release-1-467125,593,593,24,25,17,0.0999666079878807
18,resstock-amy2018-2021-release-1-481052,593,593,24,25,17,0.28500136733055115
19,resstock-amy2018-2021-release-1-485614,593,593,24,25,17,0.11092066764831543
20,resstock-amy2018-2021-release-1-498771,593,593,24,25,17,0.9961855411529541
21,resstock-amy2018-2021-release-1-525859,593,593,24,25,17,0.6296316981315613
22,resstock-amy2018-2021-release-1-538628,593,593,24,25,17,0.5711548924446106
23,resstock-amy2018-2021-release-1-76701,593,593,24,25,17,0.8142816424369812
24,resstock-amy2018-2021-release-1-88386,593,593,24,25,17,0.4757627248764038
0,resstock-amy2018-2021-release-1-112208,594,594,24,25,18,0.3673721253871918
1,resstock-amy2018-2021-release-1-147002,594,594,24,25,18,0.9993072748184204
2,resstock-amy2018-2021-release-1-179247,594,594,24,25,18,0.995668351650238
3,resstock-amy2018-2021-release-1-199613,594,594,24,25,18,0.09748907387256622
4,resstock-amy2018-2021-release-1-20199,594,594,24,25,18,0.9993284940719604
5,resstock-amy2018-2021-release-1-216895,594,594,24,25,18,0.5036237239837646
6,resstock-amy2018-2021-release-1-223581,594,594,24,25,18,0.2651005983352661
7,resstock-amy2018-2021-release-1-245723,594,594,24,25,18,0.9995356798171997
8,resstock-amy2018-2021-release-1-247942,594,594,24,25,18,0.5760629773139954
9,resstock-amy2018-2021-release-1-319918,594,594,24,25,18,0.686486005783081
10,resstock-amy2018-2021-release-1-376570,594,594,24,25,18,0.4341910183429718
11,resstock-amy2018-2021-release-1-408344,594,594,24,25,18,0.3494648039340973
12,resstock-amy2018-2021-release-1-409896,594,594,24,25,18,0.7472167611122131
13,resstock-amy2018-2021-release-1-411001,594,594,24,25,18,0.9985186457633972
14,resstock-amy2018-2021-release-1-425540,594,594,24,25,18,0.24997146427631378
15,resstock-amy2018-2021-release-1-4421,594,594,24,25,18,0.9968177676200867
16,resstock-amy2018-2021-release-1-460412,594,594,24,25,18,0.20196519792079926
17,resstock-amy2018-2021-release-1-467125,594,594,24,25,18,0.09993661940097809
18,resstock-amy2018-2021-release-1-481052,594,594,24,25,18,0.34992077946662903
19,resstock-amy2018-2021-release-1-485614,594,594,24,25,18,0.1494114249944687
20,resstock-amy2018-2021-release-1-498771,594,594,24,25,18,0.9961853623390198
21,resstock-amy2018-2021-release-1-525859,594,594,24,25,18,0.7710949182510376
22,resstock-amy2018-2021-release-1-538628,594,594,24,25,18,0.903791606426239
23,resstock-amy2018-2021-release-1-76701,594,594,24,25,18,0.614318311214447
24,resstock-amy2018-2021-release-1-88386,594,594,24,25,18,0.6032047867774963
